id	title	description	availability	condition	price	link	image_link	quantity_to_sell_on_facebook	brand	isv	net_price
A78404	"Laminadora a3 5ml deli"	"Laminadora a3 5ml deli"	"in stock"	new	2045.00	https://acosa.com.hn/product/laminadora-a3-5ml-deli	https://acosa.com.hn/wp-content/uploads/2025/03/W14379.webp	61	DELI	1.15	1778.26
A78405	"Laminadora a4 5ml deli"	"Laminadora a4 5ml deli"	"in stock"	new	1545.00	https://acosa.com.hn/product/laminadora-a4-5ml-deli	https://acosa.com.hn/wp-content/uploads/2025/03/W14378.webp	24	DELI	1.15	1343.48
A76378	"Marcador acrilico paquete 24 color emotion"	"Marcador acrilico paquete 24 color emotion"	"in stock"	new	356.01	https://acosa.com.hn/product/marcador-acrilico-paquete-24-color-emotion	https://acosa.com.hn/wp-content/uploads/2025/04/EC190-24.webp	119	DELI	1.15	309.57
A62079	"Condones durex xl 3unid"	"Condones durex xl 3unid"	"in stock"	new	99.29	https://acosa.com.hn/product/condones-durex-xl-3unid	https://acosa.com.hn/wp-content/uploads/2022/11/A62079.png	6	DUREX	1.15	86.34
A62080	"Condones durex sensitivo delgado 3unid"	"Condones durex sensitivo delgado 3unid"	"in stock"	new	99.29	https://acosa.com.hn/product/condones-durex-sensitivo-delgado-3unid	https://acosa.com.hn/wp-content/uploads/2022/11/A62080.png	1	DUREX	1.15	86.34
A62082	"Condones durex real feel 3unid"	"Condones durex real feel 3unid"	"in stock"	new	124.27	https://acosa.com.hn/product/condones-durex-real-feel-3unid	https://acosa.com.hn/wp-content/uploads/2022/11/A62082.png	1	DUREX	1.15	108.06
A62083	"Condones durex placer prolongado 3unid"	"Condones durex placer prolongado 3unid"	"in stock"	new	103.91	https://acosa.com.hn/product/condones-durex-placer-prolongado-3unid	https://acosa.com.hn/wp-content/uploads/2022/11/A62083.png	1	DUREX	1.15	90.36
A62084	"Condones durex sorpresas y placer 3unid"	"Condones durex sorpresas y placer 3unid"	"in stock"	new	103.91	https://acosa.com.hn/product/condones-durex-sorpresas-y-placer-3unid	https://acosa.com.hn/wp-content/uploads/2022/11/A62084.png	4	DUREX	1.15	90.36
A62085	"Condones durex climax mutuo 3unid"	"Condones durex climax mutuo 3unid"	"in stock"	new	124.27	https://acosa.com.hn/product/condones-durex-climax-mutuo-3unid	https://acosa.com.hn/wp-content/uploads/2022/11/A62085.png	64	DUREX	1.15	108.06
A48372	"Plancha cabello remington turmalina antiestatica"	"Plancha cabello remington turmalina antiestatica"	"in stock"	new	1695.00	https://acosa.com.hn/product/plancha-cabello-remington-turmalina-antiestatica	https://acosa.com.hn/wp-content/uploads/2021/11/S5520.png	2	Remington	1.15	1473.91
A55106	"Espuma p/afeitar gillette sensible 322ml"	"Espuma p/afeitar gillette sensible 322ml"	"in stock"	new	132.25	https://acosa.com.hn/product/espuma-p-afeitar-gillette-sensible-322ml	https://acosa.com.hn/wp-content/uploads/2022/11/A55106.jpg	6	GILLETTE	1.15	115
A61433	"Te frio salut 2lt"	"Te frio salut 2lt"	"in stock"	new	78.75	https://acosa.com.hn/product/te-frio-salut-2lt	https://acosa.com.hn/wp-content/uploads/2022/11/A61433.jpg	2	Salut	0	78.750000
A68185	"Marcador metalico pqt3 cricut joy"	"Marcador metalico pqt3 cricut joy"	"in stock"	new	169.00	https://acosa.com.hn/product/marcador-metalico-pqt3-cricut-joy	https://acosa.com.hn/wp-content/uploads/2022/11/2007086.jpg	20	Cricut	1.15	146.96
A68186	"Boligrafo clasicos punta fina pqt5 cricut"	"Boligrafo clasicos punta fina pqt5 cricut"	"in stock"	new	218.99	https://acosa.com.hn/product/boligrafo-clasicos-punta-fina-pqt5-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2002946.jpg	4	Cricut	1.15	190.43
A68192	"Maquina cortadora cricut joy azul"	"Maquina cortadora cricut joy azul"	"in stock"	new	4645.00	https://acosa.com.hn/product/maquina-cortadora-cricut-joy-azul	https://acosa.com.hn/wp-content/uploads/2022/06/2007991.jpg	10	Cricut	1.15	4039.13
A68195	"Cuchilla de repuesto cricut joy"	"Cuchilla de repuesto cricut joy"	"in stock"	new	230.00	https://acosa.com.hn/product/cuchilla-de-repuesto-cricut-joy	https://acosa.com.hn/wp-content/uploads/2022/06/2007928.jpg	14	Cricut	1.15	200
A68196	"Juego de herramientas basicas cricut"	"Juego de herramientas basicas cricut"	"in stock"	new	409.00	https://acosa.com.hn/product/juego-de-herramientas-basicas-cricut-2	https://acosa.com.hn/wp-content/uploads/2022/06/2006695.jpg	14	Cricut	1.15	355.65
A68198	"Cuchilla giratoria 60mm cricut"	"Cuchilla giratoria 60mm cricut"	"in stock"	new	159.00	https://acosa.com.hn/product/cuchilla-giratoria-60mm-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/286467.jpg	5	Cricut	1.15	138.26
A68200	"Juego de herramientas inicio cricut joy"	"Juego de herramientas inicio cricut joy"	"in stock"	new	259.00	https://acosa.com.hn/product/juego-de-herramientas-inicio-cricut-joy	https://acosa.com.hn/wp-content/uploads/2022/11/2007808.jpg	11	Cricut	1.15	225.22
A68201	"Juego de herramientas de costura cricut"	"Juego de herramientas de costura cricut"	"in stock"	new	509.00	https://acosa.com.hn/product/juego-de-herramientas-de-costura-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2003924.jpg	13	Cricut	1.15	442.61
A68202	"Juego de herramientas de trasferencia de papel cricut"	"Juego de herramientas de trasferencia de papel cricut"	"in stock"	new	809.00	https://acosa.com.hn/product/juego-de-herramientas-de-trasferencia-de-papel-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2008726.jpg	14	Cricut	1.15	703.48
A68204	"Cuchilla rueda de puntuacion cricut"	"Cuchilla rueda de puntuacion cricut"	"in stock"	new	1199.00	https://acosa.com.hn/product/cuchilla-rueda-de-puntuacion-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2005105.jpg	11	Cricut	1.15	1042.61
A68206	"Plancha p/transferencia de calor easy press 2 9x9  cricut"	"Plancha p/transferencia de calor easy press 2 9x9  cricut"	"in stock"	new	3690.01	https://acosa.com.hn/product/plancha-p-transferencia-de-calor-easy-press-2-9x9-cricut	https://acosa.com.hn/wp-content/uploads/2022/11/2005432.jpg	16	Cricut	1.15	3208.7
A68207	"Cuchilla punta de grabado + ensamblaje cricut"	"Cuchilla punta de grabado + ensamblaje cricut"	"in stock"	new	490.00	https://acosa.com.hn/product/cuchilla-punta-de-grabado-ensamblaje-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2006978.jpg	16	Cricut	1.15	426.09
A68208	"Alfombra corte cricut standargrip 4.5x12  joy"	"Alfombra corte cricut standargrip 4.5x12  joy"	"in stock"	new	199.00	https://acosa.com.hn/product/alfombra-adhesiva-corte-cricut-joy-standargrip-4-5x12	https://acosa.com.hn/wp-content/uploads/2022/11/2007932.jpg	15	Cricut	1.15	173.04
A68209	"Maquina cortadora cricut explore 3 verde menta"	"Maquina cortadora cricut explore 3 verde menta"	"in stock"	new	6790.00	https://acosa.com.hn/product/maquina-cortadora-cricut-explore-3-verde-menta	https://acosa.com.hn/wp-content/uploads/2022/06/2008337.jpg	1	Cricut	1.15	5904.35
A68210	"Maquina cortadora cricut maker 3 azul"	"Maquina cortadora cricut maker 3 azul"	"in stock"	new	9995.00	https://acosa.com.hn/product/maquina-cortadora-cricut-maker-3-azul	https://acosa.com.hn/wp-content/uploads/2022/06/2008334.jpg	9	Cricut	1.15	8691.3
A68211	"Plancha p/sublimar 38x30cm autopress plata cricut"	"Plancha p/sublimar 38x30cm autopress plata cricut"	"in stock"	new	19590.00	https://acosa.com.hn/product/plancha-p-sublimar-38x30cm-autopress-plata-cricut	https://acosa.com.hn/wp-content/uploads/2022/08/2008879.jpg	8	Cricut	1.15	17034.78
A68212	"Plancha p/sublimar taza cricut"	"Plancha p/sublimar taza cricut"	"in stock"	new	4345.00	https://acosa.com.hn/product/plancha-p-sublimar-taza-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2008735.jpg	21	Cricut	1.15	3778.26
A68213	"Plancha p/sublimar gorra cricut"	"Plancha p/sublimar gorra cricut"	"in stock"	new	3795.00	https://acosa.com.hn/product/plancha-p-sublimar-gorra-cricut	https://acosa.com.hn/wp-content/uploads/2022/06/2009240.jpg	14	Cricut	1.15	3300
CID1014	"Vinil para planchar iron-on negro cricut joy rollo 5.5x24"	"Vinil para planchar iron-on negro cricut joy rollo 5.5x24"	"in stock"	new	159.00	https://acosa.com.hn/product/vinil-para-planchar-iron-on-negro-cricut-joy-rollo-5-5x24	https://acosa.com.hn/wp-content/uploads/2022/11/2007202.jpg	2	Cricut	1.15	138.26
CID1019	"Vinil para planchar iron-on rainbow cricut 6 colores 12x12"	"Vinil para planchar iron-on rainbow cricut 6 colores 12x12"	"in stock"	new	409.00	https://acosa.com.hn/product/vinil-para-planchar-iron-on-rainbow-cricut-pqt6-12x12	https://acosa.com.hn/wp-content/uploads/2022/11/2004815.jpg	6	Cricut	1.15	355.65
CID1020	"Vinil para planchar iron-on neutral cricut pqt3 12x12"	"Vinil para planchar iron-on neutral cricut pqt3 12x12"	"in stock"	new	239.00	https://acosa.com.hn/product/vinil-para-planchar-iron-on-neutral-cricut-pqt3-12x12	https://acosa.com.hn/wp-content/uploads/2022/06/2004558.jpg	1	Cricut	1.15	207.83
A63300	"Cuchilla punta fina + ensamblaje cricut"	"Cuchilla punta fina + ensamblaje cricut"	"in stock"	new	460.00	https://acosa.com.hn/product/cuchilla-punta-fina-ensamblaje-cricut	https://acosa.com.hn/wp-content/uploads/2022/11/2004225.jpg	11	Cricut	1.15	400
A63301	"Cuchilla punta profunda + ensamblaje cricut"	"Cuchilla punta profunda + ensamblaje cricut"	"in stock"	new	475.00	https://acosa.com.hn/product/cuchilla-punta-profunda-ensamblaje-cricut	https://acosa.com.hn/wp-content/uploads/2022/11/2002293.jpg	13	Cricut	1.15	413.04
A70875	"Alfombra corte cricut stronggrip 12x12  maker/explore"	"Alfombra corte cricut stronggrip 12x12  maker/explore"	"in stock"	new	309.01	https://acosa.com.hn/product/alfombra-corte-cricut-paquete3-stronggrip-12x12-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/01/2003545.webp	13	Cricut	1.15	268.7
A70877	"Alfombra corte tarjeta cricut 4.5x6.25  joy"	"Alfombra corte tarjeta cricut 4.5x6.25  joy"	"in stock"	new	139.00	https://acosa.com.hn/product/alfombra-corte-tarjeta-cricut-4-5x6-25-joy	https://acosa.com.hn/wp-content/uploads/2023/02/2007809.jpg	15	Cricut	1.15	120.87
A70878	"Alfombra corte cricut lightgrip 12x24  maker/explore"	"Alfombra corte cricut lightgrip 12x24  maker/explore"	"in stock"	new	345.00	https://acosa.com.hn/product/alfombra-corte-cricut-paquete2-lightgrip-12x24-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2003601.jpg	6	Cricut	1.15	300
A70879	"Alfombra corte cricut lightgrip 12x12  maker/explore"	"Alfombra corte cricut lightgrip 12x12  maker/explore"	"in stock"	new	299.00	https://acosa.com.hn/product/alfombra-corte-cricut-paquete2-lightgrip-12x12-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/01/2001976.webp	16	Cricut	1.15	260
A70880	"Alfombra corte cricut paquete3 standar/strong/lightgrip 12x24  maker/explorer"	"Alfombra corte cricut paquete3 standar/strong/lightgrip 12x24  maker/explorer"	"in stock"	new	675.00	https://acosa.com.hn/product/alfombra-corte-cricut-paquete3-standar-strong-lightgrip-12x24-maker-explorer	https://acosa.com.hn/wp-content/uploads/2023/02/2003847.jpg	12	Cricut	1.15	586.96
A70881	"Alfombra corte tarjeta cricut 13x16.25  maker/explore 4 espacios"	"Alfombra corte tarjeta cricut 13x16.25  maker/explore 4 espacios"	"in stock"	new	395.00	https://acosa.com.hn/product/alfombra-corte-tarjeta-cricut-13x16-25-maker-explore-4-espacios	https://acosa.com.hn/wp-content/uploads/2023/02/2009488.jpg	19	Cricut	1.15	343.48
A70883	"Repuesto cuchilla de corte profundo cricit 1.5mm 2pzs maker/explore"	"Repuesto cuchilla de corte profundo cricit 1.5mm 2pzs maker/explore"	"in stock"	new	279.00	https://acosa.com.hn/product/cuchilla-punta-profunda-cricut-1-5mm-2pzs-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2003535.jpg	13	Cricut	1.15	242.61
A70884	"Cuchilla punta fina cricut ceramica #21 + ensamblaje maker"	"Cuchilla punta fina cricut ceramica #21 + ensamblaje maker"	"in stock"	new	490.00	https://acosa.com.hn/product/cuchilla-punta-fina-cricut-ceramica-21-ensamblaje-maker	https://acosa.com.hn/wp-content/uploads/2023/02/2006835.jpg	9	Cricut	1.15	426.09
A70885	"Cuchilla hoja fina cricut + ensamblaje maker"	"Cuchilla hoja fina cricut + ensamblaje maker"	"in stock"	new	715.00	https://acosa.com.hn/product/cuchilla-hoja-fina-cricut-ensamblaje-maker	https://acosa.com.hn/wp-content/uploads/2023/02/2003918.jpg	14	Cricut	1.15	621.74
A70886	"Cuchilla punta fina cricut + ensamblaje joy"	"Cuchilla punta fina cricut + ensamblaje joy"	"in stock"	new	310.99	https://acosa.com.hn/product/cuchilla-punta-fina-cricut-ensamblaje-joy	https://acosa.com.hn/wp-content/uploads/2023/02/2007926.jpg	14	Cricut	1.15	270.43
A70887	"Hojas de transferencia infusible ink diseños 12x12  4hjs cricut maker/explore"	"Hojas de transferencia infusible ink diseños 12x12  4hjs cricut maker/explore"	"in stock"	new	395.00	https://acosa.com.hn/product/foil-disenos-4-hojas-cricut-12x12-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2006768.jpg	20	Cricut	1.15	343.48
A70888	"Hojas de transferencia infusible ink rojo 12x12  2hjs cricut maker/explore"	"Hojas de transferencia infusible ink rojo 12x12  2hjs cricut maker/explore"	"in stock"	new	279.00	https://acosa.com.hn/product/foil-rojo-2-hojas-cricut-12x12-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2006785.jpg	13	Cricut	1.15	242.61
A70889	"Hojas de transferencia infusible ink neg 12x12  2hjs cricut maker/explore"	"Hojas de transferencia infusible ink neg 12x12  2hjs cricut maker/explore"	"in stock"	new	289.00	https://acosa.com.hn/product/foil-negro-2hojas-cricut-12x12-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2006784.jpg	14	Cricut	1.15	251.3
A70890	"Hojas de transferencia infusible ink diseños 12x12  2hjs cricut maker/explore"	"Hojas de transferencia infusible ink diseños 12x12  2hjs cricut maker/explore"	"in stock"	new	289.00	https://acosa.com.hn/product/foil-disenos-2-hojas-cricut-12x12-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2006776.jpg	13	Cricut	1.15	251.3
A70891	"Foil 3 colores rosa 24 hojas cricut 4x6   maker/explore"	"Foil 3 colores rosa 24 hojas cricut 4x6   maker/explore"	"in stock"	new	159.00	https://acosa.com.hn/product/foil-3-colores-rosa-24-hojas-cricut-4x6-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2008705.jpg	13	Cricut	1.15	138.26
A70892	"Foil 3 colores rosa/oro/plata 24 hojas cricut 4x6  3 colores maker/explore"	"Foil 3 colores rosa/oro/plata 24 hojas cricut 4x6  3 colores maker/explore"	"in stock"	new	159.00	https://acosa.com.hn/product/foil-3-colores-rosa-oro-plata-24-hojas-cricut-4x6-3-colores-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2008704.jpg	11	Cricut	1.15	138.26
A70893	"Foli 2 colores 12x12 8hjs cricut maker/explore"	"Foli 2 colores 12x12 8hjs cricut maker/explore"	"in stock"	new	189.00	https://acosa.com.hn/product/foil-rojo-8-hojas-cricut-12x12-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2008708.jpg	12	Cricut	1.15	164.35
A70894	"Hojas de transferencia infusible ink diseños 12x12  2hjs cricut maker/explore"	"Hojas de transferencia infusible ink diseños 12x12  2hjs cricut maker/explore"	"in stock"	new	289.00	https://acosa.com.hn/product/foil-disenos-2-hojas-cricut-12x12-rollo-maker-explore-2	https://acosa.com.hn/wp-content/uploads/2023/02/2008115.jpg	18	Cricut	1.15	251.3
A70895	"Herramienta cricut escarbador"	"Herramienta cricut escarbador"	"in stock"	new	159.00	https://acosa.com.hn/product/herramienta-cricut-escarbador	https://acosa.com.hn/wp-content/uploads/2023/02/2006698.jpg	16	Cricut	1.15	138.26
A70899	"Vinil premium removible adhesivo col tropical 6hojas 12x12  cricut maker/explore"	"Vinil premium removible adhesivo col tropical 6hojas 12x12  cricut maker/explore"	"in stock"	new	179.00	https://acosa.com.hn/product/vinil-premium-removible-adhesivo-col-tropical-6hojas-12x12-cricut-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2004313.jpg	2	Cricut	1.15	155.65
A70901	"Vinil premium permanente adhesivo col basicos 6hojas 12x12  cricut maker/explore"	"Vinil premium permanente adhesivo col basicos 6hojas 12x12  cricut maker/explore"	"in stock"	new	179.00	https://acosa.com.hn/product/vinil-premium-permanente-adhesivo-col-basicos-6hojas-12x12-cricut-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2005214.jpg	3	Cricut	1.15	155.65
A70904	"Vinil para planchar escarchado clasico 8hojas 12x12  cricut rollo maker/explore"	"Vinil para planchar escarchado clasico 8hojas 12x12  cricut rollo maker/explore"	"in stock"	new	755.00	https://acosa.com.hn/product/vinil-para-planchar-escarchado-clasico-8hojas-12x12-cricut-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2004178.jpg	13	Cricut	1.15	656.52
A70905	"Vinil para planchar escarchado jewels 8hojas 12x12  cricut rollo maker/explore"	"Vinil para planchar escarchado jewels 8hojas 12x12  cricut rollo maker/explore"	"in stock"	new	755.00	https://acosa.com.hn/product/vinil-para-planchar-escarchado-jewels-8hojas-12x12-cricut-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2004189.jpg	11	Cricut	1.15	656.52
A70909	"Vinil holografico azul 12x48  cricut rollo maker/explore"	"Vinil holografico azul 12x48  cricut rollo maker/explore"	"in stock"	new	218.99	https://acosa.com.hn/product/vinil-holografico-azul-12x48-cricut-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2003989.jpg	1	Cricut	1.15	190.43
A70910	"Vinil smart permanente azul 13 x9pies cricut rollo maker 3/explore 3"	"Vinil smart permanente azul 13 x9pies cricut rollo maker 3/explore 3"	"in stock"	new	189.00	https://acosa.com.hn/product/vinil-smart-permanente-azul-13-x9pies-cricut-rollo-maker-3-explore-3	https://acosa.com.hn/wp-content/uploads/2023/02/2008514.jpg	3	Cricut	1.15	164.35
A70911	"Vinil smart removible elegnace 5 hojas 5.5x12  cricut rollo joy"	"Vinil smart removible elegnace 5 hojas 5.5x12  cricut rollo joy"	"in stock"	new	295.00	https://acosa.com.hn/product/vinil-smart-removible-elegnace-5-hojas-5-5x12-cricut-rollo-joy	https://acosa.com.hn/wp-content/uploads/2023/02/2007181.jpg	1	Cricut	1.15	256.52
A70912	"Vinil smart removible hydrangeas 5 hojas 5.5x12  cricut rollo joy"	"Vinil smart removible hydrangeas 5 hojas 5.5x12  cricut rollo joy"	"in stock"	new	179.00	https://acosa.com.hn/product/vinil-smart-removible-hydrangeas-5-hojas-5-5x12-cricut-rollo-joy	https://acosa.com.hn/wp-content/uploads/2023/02/2007182.jpg	5	Cricut	1.15	155.65
A70913	"Vinil smart permanente plata 5.5x120  cricut rollo joy"	"Vinil smart permanente plata 5.5x120  cricut rollo joy"	"in stock"	new	325.00	https://acosa.com.hn/product/vinil-smart-permanente-plata-5-5x120-cricut-rollo-joy	https://acosa.com.hn/wp-content/uploads/2023/02/2007354.jpg	7	Cricut	1.15	282.61
A70914	"Vinil smart permanente oro 5.5x120  cricut rollo joy"	"Vinil smart permanente oro 5.5x120  cricut rollo joy"	"in stock"	new	315.00	https://acosa.com.hn/product/vinil-smart-permanente-oro-5-5x120-cricut-rollo-joy	https://acosa.com.hn/wp-content/uploads/2023/02/2007355.jpg	1	Cricut	1.15	273.91
A70919	"Vinil smart permanente aqua 13 x3pies cricut rollo maker 3/explore 3"	"Vinil smart permanente aqua 13 x3pies cricut rollo maker 3/explore 3"	"in stock"	new	189.00	https://acosa.com.hn/product/vinil-smart-permanente-aqua-13-x3pies-cricut-rollo-maker-3-explore-3	https://acosa.com.hn/wp-content/uploads/2023/02/2008518.jpg	9	Cricut	1.15	164.35
A70920	"Tape transfer cricut para vinil 12x48  rollo maker/explore"	"Tape transfer cricut para vinil 12x48  rollo maker/explore"	"in stock"	new	159.00	https://acosa.com.hn/product/vinil-transparente-cricut-12x48-rollo-maker-explore	https://acosa.com.hn/wp-content/uploads/2023/02/2002363.jpg	23	Cricut	1.15	138.26
A70921	"Plancha transferencia de calor easy press 2 12x10  cricut"	"Plancha transferencia de calor easy press 2 12x10  cricut"	"in stock"	new	3990.01	https://acosa.com.hn/product/plancha-transferencia-de-calor-easy-press-2-12x10-cricut	https://acosa.com.hn/wp-content/uploads/2023/02/2005433.jpg	4	Cricut	1.15	3469.57
